name,filename,original_file_type,processing_notes,preprocessed_file_type,preparation_timestamp,minimized_successfully,relative_path,finish_successfully,alchemical_successfully,preprocessed_file_path,original_file_path,analysis_successfully,free_energy_error,alchemical_timestamp,pdb_id,preprocess_timestamp,prepared_system_path,ligand_atom_count,free_energy_value,analysis_result_path,analysis_timestamp,processed_successfully,alchemical_result_path
0006nhe,0006nhe.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0006nhe.pdb,./dataset/raw/MNSol/water/0006nhe.xyz,False,0.0,,6NHE,2025-12-02 20:48:07,,0,0.0,,,True,
0048pro,0048pro.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0048pro.pdb,./dataset/raw/MNSol/water/0048pro.xyz,False,0.0,,48PR,2025-12-02 20:48:07,,0,0.0,,,True,
i044,i044.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i044.pdb,./dataset/raw/MNSol/water/i044.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
i041,i041.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i041.pdb,./dataset/raw/MNSol/water/i041.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
test5017,test5017.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test5017.pdb,./dataset/raw/MNSol/water/test5017.xyz,False,0.0,,5017,2025-12-02 20:48:07,,0,0.0,,,True,
test2017,test2017.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test2017.pdb,./dataset/raw/MNSol/water/test2017.xyz,False,0.0,,2017,2025-12-02 20:48:07,,0,0.0,,,True,
0153flu,0153flu.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0153flu.pdb,./dataset/raw/MNSol/water/0153flu.xyz,False,0.0,,153F,2025-12-02 20:48:07,,0,0.0,,,True,
test2006,test2006.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test2006.pdb,./dataset/raw/MNSol/water/test2006.xyz,False,0.0,,2006,2025-12-02 20:48:07,,0,0.0,,,True,
0115dip,0115dip.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0115dip.pdb,./dataset/raw/MNSol/water/0115dip.xyz,False,0.0,,115D,2025-12-02 20:48:07,,0,0.0,,,True,
test3003,test3003.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test3003.pdb,./dataset/raw/MNSol/water/test3003.xyz,False,0.0,,3003,2025-12-02 20:48:07,,0,0.0,,,True,
0151phy,0151phy.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0151phy.pdb,./dataset/raw/MNSol/water/0151phy.xyz,False,0.0,,151P,2025-12-02 20:48:07,,0,0.0,,,True,
0197bro,0197bro.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0197bro.pdb,./dataset/raw/MNSol/water/0197bro.xyz,False,0.0,,197B,2025-12-02 20:48:07,,0,0.0,,,True,
0138pro,0138pro.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0138pro.pdb,./dataset/raw/MNSol/water/0138pro.xyz,False,0.0,,138P,2025-12-02 20:48:07,,0,0.0,,,True,
test5005,test5005.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test5005.pdb,./dataset/raw/MNSol/water/test5005.xyz,False,0.0,,5005,2025-12-02 20:48:07,,0,0.0,,,True,
0937tri,0937tri.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0937tri.pdb,./dataset/raw/MNSol/water/0937tri.xyz,False,0.0,,937T,2025-12-02 20:48:07,,0,0.0,,,True,
n016,n016.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/n016.pdb,./dataset/raw/MNSol/water/n016.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
test1039,test1039.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test1039.pdb,./dataset/raw/MNSol/water/test1039.xyz,False,0.0,,1039,2025-12-02 20:48:07,,0,0.0,,,True,
0166tri,0166tri.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0166tri.pdb,./dataset/raw/MNSol/water/0166tri.xyz,False,0.0,,166T,2025-12-02 20:48:07,,0,0.0,,,True,
0161dic,0161dic.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0161dic.pdb,./dataset/raw/MNSol/water/0161dic.xyz,False,0.0,,161D,2025-12-02 20:48:07,,0,0.0,,,True,
n013,n013.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/n013.pdb,./dataset/raw/MNSol/water/n013.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0593phe,0593phe.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0593phe.pdb,./dataset/raw/MNSol/water/0593phe.xyz,False,0.0,,593P,2025-12-02 20:48:07,,0,0.0,,,True,
i126,i126.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i126.pdb,./dataset/raw/MNSol/water/i126.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0184bro,0184bro.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0184bro.pdb,./dataset/raw/MNSol/water/0184bro.xyz,False,0.0,,184B,2025-12-02 20:48:07,,0,0.0,,,True,
0014tri,0014tri.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0014tri.pdb,./dataset/raw/MNSol/water/0014tri.xyz,False,0.0,,14TR,2025-12-02 20:48:07,,0,0.0,,,True,
0116pyr,0116pyr.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0116pyr.pdb,./dataset/raw/MNSol/water/0116pyr.xyz,False,0.0,,116P,2025-12-02 20:48:07,,0,0.0,,,True,
test4008,test4008.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test4008.pdb,./dataset/raw/MNSol/water/test4008.xyz,False,0.0,,4008,2025-12-02 20:48:07,,0,0.0,,,True,
test1022,test1022.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test1022.pdb,./dataset/raw/MNSol/water/test1022.xyz,False,0.0,,1022,2025-12-02 20:48:07,,0,0.0,,,True,
0406oct,0406oct.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0406oct.pdb,./dataset/raw/MNSol/water/0406oct.xyz,False,0.0,,406O,2025-12-02 20:48:07,,0,0.0,,,True,
0096met,0096met.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0096met.pdb,./dataset/raw/MNSol/water/0096met.xyz,False,0.0,,96ME,2025-12-02 20:48:07,,0,0.0,,,True,
n200,n200.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/n200.pdb,./dataset/raw/MNSol/water/n200.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0445pho,0445pho.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0445pho.pdb,./dataset/raw/MNSol/water/0445pho.xyz,False,0.0,,445P,2025-12-02 20:48:07,,0,0.0,,,True,
0085non,0085non.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0085non.pdb,./dataset/raw/MNSol/water/0085non.xyz,False,0.0,,85NO,2025-12-02 20:48:07,,0,0.0,,,True,
i115,i115.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i115.pdb,./dataset/raw/MNSol/water/i115.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
test1058,test1058.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test1058.pdb,./dataset/raw/MNSol/water/test1058.xyz,False,0.0,,1058,2025-12-02 20:48:07,,0,0.0,,,True,
test1057,test1057.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test1057.pdb,./dataset/raw/MNSol/water/test1057.xyz,False,0.0,,1057,2025-12-02 20:48:07,,0,0.0,,,True,
0506nit,0506nit.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0506nit.pdb,./dataset/raw/MNSol/water/0506nit.xyz,False,0.0,,506N,2025-12-02 20:48:07,,0,0.0,,,True,
0569dim,0569dim.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0569dim.pdb,./dataset/raw/MNSol/water/0569dim.xyz,False,0.0,,569D,2025-12-02 20:48:07,,0,0.0,,,True,
0546dif,0546dif.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0546dif.pdb,./dataset/raw/MNSol/water/0546dif.xyz,False,0.0,,546D,2025-12-02 20:48:07,,0,0.0,,,True,
0169chl,0169chl.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0169chl.pdb,./dataset/raw/MNSol/water/0169chl.xyz,False,0.0,,169C,2025-12-02 20:48:07,,0,0.0,,,True,
0104dim,0104dim.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0104dim.pdb,./dataset/raw/MNSol/water/0104dim.xyz,False,0.0,,104D,2025-12-02 20:48:07,,0,0.0,,,True,
0032but,0032but.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0032but.pdb,./dataset/raw/MNSol/water/0032but.xyz,False,0.0,,32BU,2025-12-02 20:48:07,,0,0.0,,,True,
i009,i009.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i009.pdb,./dataset/raw/MNSol/water/i009.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
c088,c088.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/c088.pdb,./dataset/raw/MNSol/water/c088.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
c051,c051.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/c051.pdb,./dataset/raw/MNSol/water/c051.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
test1046,test1046.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test1046.pdb,./dataset/raw/MNSol/water/test1046.xyz,False,0.0,,1046,2025-12-02 20:48:07,,0,0.0,,,True,
i104,i104.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i104.pdb,./dataset/raw/MNSol/water/i104.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0049but,0049but.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0049but.pdb,./dataset/raw/MNSol/water/0049but.xyz,False,0.0,,49BU,2025-12-02 20:48:07,,0,0.0,,,True,
i083,i083.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i083.pdb,./dataset/raw/MNSol/water/i083.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
i090,i090.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i090.pdb,./dataset/raw/MNSol/water/i090.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0182bro,0182bro.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0182bro.pdb,./dataset/raw/MNSol/water/0182bro.xyz,False,0.0,,182B,2025-12-02 20:48:07,,0,0.0,,,True,
test5007,test5007.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test5007.pdb,./dataset/raw/MNSol/water/test5007.xyz,False,0.0,,5007,2025-12-02 20:48:07,,0,0.0,,,True,
test2027,test2027.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test2027.pdb,./dataset/raw/MNSol/water/test2027.xyz,False,0.0,,2027,2025-12-02 20:48:07,,0,0.0,,,True,
n202,n202.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/n202.pdb,./dataset/raw/MNSol/water/n202.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
test3014,test3014.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test3014.pdb,./dataset/raw/MNSol/water/test3014.xyz,False,0.0,,3014,2025-12-02 20:48:07,,0,0.0,,,True,
0157flu,0157flu.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0157flu.pdb,./dataset/raw/MNSol/water/0157flu.xyz,False,0.0,,157F,2025-12-02 20:48:07,,0,0.0,,,True,
0549tri,0549tri.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0549tri.pdb,./dataset/raw/MNSol/water/0549tri.xyz,False,0.0,,549T,2025-12-02 20:48:07,,0,0.0,,,True,
0417brp,0417brp.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0417brp.pdb,./dataset/raw/MNSol/water/0417brp.xyz,False,0.0,,417B,2025-12-02 20:48:07,,0,0.0,,,True,
test1027,test1027.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test1027.pdb,./dataset/raw/MNSol/water/test1027.xyz,False,0.0,,1027,2025-12-02 20:48:07,,0,0.0,,,True,
0233ethb,0233ethb.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0233ethb.pdb,./dataset/raw/MNSol/water/0233ethb.xyz,False,0.0,,233E,2025-12-02 20:48:07,,0,0.0,,,True,
test5016,test5016.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test5016.pdb,./dataset/raw/MNSol/water/test5016.xyz,False,0.0,,5016,2025-12-02 20:48:07,,0,0.0,,,True,
i034,i034.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i034.pdb,./dataset/raw/MNSol/water/i034.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0587iso,0587iso.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0587iso.pdb,./dataset/raw/MNSol/water/0587iso.xyz,False,0.0,,587I,2025-12-02 20:48:07,,0,0.0,,,True,
test1051,test1051.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test1051.pdb,./dataset/raw/MNSol/water/test1051.xyz,False,0.0,,1051,2025-12-02 20:48:07,,0,0.0,,,True,
0003pro,0003pro.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0003pro.pdb,./dataset/raw/MNSol/water/0003pro.xyz,False,0.0,,3PRO,2025-12-02 20:48:07,,0,0.0,,,True,
0595met,0595met.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0595met.pdb,./dataset/raw/MNSol/water/0595met.xyz,False,0.0,,595M,2025-12-02 20:48:07,,0,0.0,,,True,
0062dio,0062dio.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0062dio.pdb,./dataset/raw/MNSol/water/0062dio.xyz,False,0.0,,62DI,2025-12-02 20:48:07,,0,0.0,,,True,
